carID,price
93223,16974.61
93224,26245.8
93225,22219.87
93226,18960.26
93227,47919.62
93228,27106.01
93229,22485.92
93230,19083.26
93231,29740.65
93232,22393.21
93233,31572.68
93234,14613.89
93235,26703.83
93236,22696.61
93237,33747.71
93238,34042.3
93239,13428.64
93240,25710.57
93241,16280.7
93242,28458.68
93243,24454.03
93244,40696.99
93245,20500.74
93246,55248.69
93247,19144.06
93248,22054.75
93249,29385.26
93250,42423.55
93251,13902.51
93252,19147.58
93253,32678.15
93254,30942.44
93255,25350.73
93256,25786.57
93257,20723.85
93258,30437.94
93259,59365.74
93260,46348.8
93261,14556.17
93262,22316.06
93263,33265.55
93264,41542.34
93265,19564.53
93266,29306.51
93267,17761.5
93268,46015.31
93269,47398.46
93270,31592.61
93271,20021.75
93272,13757.14
93273,18830.3
93274,9867.03
93275,30961.76
93276,19404.06
93277,18582.76
93278,58845.92
93279,33316.61
93280,15554.58
93281,19526.98
93282,11812.15
93283,22861.21
93284,20071.2
93285,21176.77
93286,25027.7
93287,30876.57
93288,21735.78
93289,19252.78
93290,15844.86
93291,32982.69
93292,16313.17
93293,43920.02
93294,18741.75
93295,22392.76
93296,16886.91
93297,47402.86
93298,25836.93
93299,19961.85
93300,8278.43
93301,17860.93
93302,28533.96
93303,17201.86
93304,26854.85
93305,19736.46
93306,16571.1
93307,19929.18
93308,33225.64
93309,31466.89
93310,20641.77
93311,15600.8
93312,19621.65
93313,12556.37
93314,20634.58
93315,26025.03
93316,23155.68
93317,25684.85
93318,10378.74
93319,25899.59
93320,22892.21
93321,55046.03
93322,24690.51
93323,27906.37
93324,33442.01
93325,21386.95
93326,15262.01
93327,34741.6
93328,24360.64
93329,15424.83
93330,18324.12
93331,21656.18
93332,22080.21
93333,11907.46
93334,29271.98
93335,16604.35
93336,21415.72
93337,20568.84
93338,36248.01
93339,23161.62
93340,28369.19
93341,15094.17
93342,18262.4
93343,34330.05
93344,12159.36
93345,9253.15
93346,17077.31
93347,19673.06
93348,16007.5
93349,32098.2
93350,16933.06
93351,18557.75
93352,24716.11
93353,19467.8
93354,13083.26
93355,24664.58
93356,24821.93
93357,10571.69
93358,25334.54
93359,16078.23
93360,23859.31
93361,15636.58
93362,14954.51
93363,28093.15
93364,35703.06
93365,28204.03
93366,26066.12
93367,25521.66
93368,15601.45
93369,25836.93
93370,22336.02
93371,9626.05
93372,43011.43
93373,40231.83
93374,23698.16
93375,20072.32
93376,12588.93
93377,25439.45
93378,13827.0
93379,20806.81
93380,16341.03
93381,34047.76
93382,53255.65
93383,21751.6
93384,24819.86
93385,29713.91
93386,24419.59
93387,25022.53
93388,16276.89
93389,16230.83
93390,16719.7
93391,25309.81
93392,33231.16
93393,17781.6
93394,16465.28
93395,16877.72
93396,22896.6
93397,33437.57
93398,19564.31
93399,15863.21
93400,20281.37
93401,27131.71
93402,15315.27
93403,31548.2
93404,35687.99
93405,15185.57
93406,25624.02
93407,20639.66
93408,47624.35
93409,32805.66
93410,13489.82
93411,29603.13
93412,16406.84
93413,15580.32
93414,11540.06
93415,15197.11
93416,18554.36
93417,16474.46
93418,21102.85
93419,27639.18
93420,21700.21
93421,12402.77
93422,19802.5
93423,22895.97
93424,8247.68
93425,24361.15
93426,31195.8
93427,17900.68
93428,30371.46
93429,28719.12
93430,21686.04
93431,23893.83
93432,28854.44
93433,15931.31
93434,45096.54
93435,13729.73
93436,27096.19
93437,40116.7
93438,34942.65
93439,13935.3
93440,30987.67
93441,20683.59
93442,10663.08
93443,27205.39
93444,13956.17
93445,29038.82
93446,14022.33
93447,28988.7
93448,28747.0
93449,21416.37
93450,16552.78
93451,20341.26
93452,9812.36
93453,31863.53
93454,17601.36
93455,78792.21
93456,23469.71
93457,11725.37
93458,38678.63
93459,28756.95
93460,36282.39
93461,21783.16
93462,33743.99
93463,17310.91
93464,20090.68
93465,18388.41
93466,18741.43
93467,32827.59
93468,38094.7
93469,13139.59
93470,21594.79
93471,39421.43
93472,18798.14
93473,15232.58
93474,13910.12
93475,15484.16
93476,34842.94
93477,20097.56
93478,14423.11
93479,17758.93
93480,17999.33
93481,22179.53
93482,58005.23
93483,33011.93
93484,31806.07
93485,18940.01
93486,19174.34
93487,18353.84
93488,32537.9
93489,12582.65
93490,16259.05
93491,16676.46
93492,6514.55
93493,21916.23
93494,27595.48
93495,18615.92
93496,27124.54
93497,22983.24
93498,25556.57
93499,20249.21
93500,16640.11
93501,25328.26
93502,16284.81
93503,21139.88
93504,16854.61
93505,14501.9
93506,26503.02
93507,33689.49
93508,23665.82
93509,20903.74
93510,21090.68
93511,21564.52
93512,14523.57
93513,71838.82
93514,28907.0
93515,27149.8
93516,20173.9
93517,24376.22
93518,13833.56
93519,39091.03
93520,21444.88
93521,29934.22
93522,35714.85
93523,16382.68
93524,31671.92
93525,22978.46
93526,22988.95
93527,14937.79
93528,33064.39
93529,31283.81
93530,40472.51
93531,20676.58
93532,20637.77
93533,20968.17
93534,45458.43
93535,24194.24
93536,13860.14
93537,55588.32
93538,29627.04
93539,16206.93
93540,20528.41
93541,26342.93
93542,19633.59
93543,16079.64
93544,17022.26
93545,20827.39
93546,28061.69
93547,20860.83
93548,31387.08
93549,17067.32
93550,30305.96
93551,73661.89
93552,44244.09
93553,19622.19
93554,13895.96
93555,22893.16
93556,14358.94
93557,24654.16
93558,33162.71
93559,23618.75
93560,20315.59
93561,40466.52
93562,31118.26
93563,31272.88
93564,17860.53
93565,30188.02
93566,29188.82
93567,17139.14
93568,39674.01
93569,19041.5
93570,14386.02
93571,29281.75
93572,10795.92
93573,26691.85
93574,38732.06
93575,10831.52
93576,13700.29
93577,27954.8
93578,21612.14
93579,11150.12
93580,25836.93
93581,25036.44
93582,43871.33
93583,36751.72
93584,15706.6
93585,39505.9
93586,22823.22
93587,30837.23
93588,13612.97
93589,30170.02
93590,15775.05
93591,29679.31
93592,27454.68
93593,8684.43
93594,26616.48
93595,25914.49
93596,18634.79
93597,16360.23
93598,23022.38
93599,18115.64
93600,27701.31
93601,31064.82
93602,28213.69
93603,22600.41
93604,19221.49
93605,32179.11
93606,25100.95
93607,19149.76
93608,17105.97
93609,28334.88
93610,27503.93
93611,32566.28
93612,19873.11
93613,16300.48
93614,21670.38
93615,13770.81
93616,24835.45
93617,25836.93
93618,22374.9
93619,15342.86
93620,19549.2
93621,14916.66
93622,15868.27
93623,26773.88
93624,27476.34
93625,41482.69
93626,36650.95
93627,10313.5
93628,19763.72
93629,18316.11
93630,22056.94
93631,16673.08
93632,13955.43
93633,15704.31
93634,37006.85
93635,48392.66
93636,60669.34
93637,20156.06
93638,23256.52
93639,13636.63
93640,31232.14
93641,21721.72
93642,27278.4
93643,30430.69
93644,9331.21
93645,18732.97
93646,27147.7
93647,30555.51
93648,16490.01
93649,20198.21
93650,20770.54
93651,31212.11
93652,27461.98
93653,18392.51
93654,18682.97
93655,30135.45
93656,57993.05
93657,17253.78
93658,32574.62
93659,21230.36
93660,49449.43
93661,26663.03
93662,28118.1
93663,16361.66
93664,25931.29
93665,29257.28
93666,25761.09
93667,18736.13
93668,19698.32
93669,31408.38
93670,22526.17
93671,17566.89
93672,19622.16
93673,21015.1
93674,27711.89
93675,31082.35
93676,15096.21
93677,20904.97
93678,34121.81
93679,16377.15
93680,32836.26
93681,15009.33
93682,24182.75
93683,30369.66
93684,18646.99
93685,11592.85
93686,18913.49
93687,21409.31
93688,36308.91
93689,14076.25
93690,18707.51
93691,22483.37
93692,29159.19
93693,16930.01
93694,33571.25
93695,12279.16
93696,24084.3
93697,17633.97
93698,47824.0
93699,21030.31
93700,26154.93
93701,39558.7
93702,27872.86
93703,13621.49
93704,16557.74
93705,24558.72
93706,16342.19
93707,38690.95
93708,13853.6
93709,15416.72
93710,57534.84
93711,19657.71
93712,24338.84
93713,27188.43
93714,25962.48
93715,28808.19
93716,58715.98
93717,18817.56
93718,15539.68
93719,40081.4
93720,21914.52
93721,55764.46
93722,34403.86
93723,51285.6
93724,31448.23
93725,19290.4
93726,13966.73
93727,15992.22
93728,19733.83
93729,21301.93
93730,19059.43
93731,21178.36
93732,22783.16
93733,23181.82
93734,12591.02
93735,13016.58
93736,13402.13
93737,24155.88
93738,29096.94
93739,7378.83
93740,41933.27
93741,12577.53
93742,18308.62
93743,17011.05
93744,18588.61
93745,19855.82
93746,13833.84
93747,18464.92
93748,30765.38
93749,20424.91
93750,28533.57
93751,28440.98
93752,13975.85
93753,27062.17
93754,31091.56
93755,27540.01
93756,27616.27
93757,17536.33
93758,21857.06
93759,24943.04
93760,19644.09
93761,18977.01
93762,26568.6
93763,30089.4
93764,20211.11
93765,18515.19
93766,22545.26
93767,14849.77
93768,30084.16
93769,21745.54
93770,13964.11
93771,17557.06
93772,25272.55
93773,30079.66
93774,27064.89
93775,20541.5
93776,28121.43
93777,15922.81
93778,36374.69
93779,24056.12
93780,23690.78
93781,24828.89
93782,42545.73
93783,28566.69
93784,18506.84
93785,11603.36
93786,29502.55
93787,15258.86
93788,33238.22
93789,15354.02
93790,31184.04
93791,25594.19
93792,13948.3
93793,25916.16
93794,13746.16
93795,18346.09
93796,20394.28
93797,16697.69
93798,25503.08
93799,18178.27
93800,18718.8
93801,24869.3
93802,22412.65
93803,10342.41
93804,19250.34
93805,18766.28
93806,23092.08
93807,32761.66
93808,22599.09
93809,28751.35
93810,24231.94
93811,10571.66
93812,35491.48
93813,32706.4
93814,24948.52
93815,7002.69
93816,25812.7
93817,3455.16
93818,28267.66
93819,13971.26
93820,23988.06
93821,33528.65
93822,17032.5
93823,36288.06
93824,29155.58
93825,18669.96
93826,25368.73
93827,19461.5
93828,33193.85
93829,59351.73
93830,25833.05
93831,29466.38
93832,26560.78
93833,21685.51
93834,15596.91
93835,17470.2
93836,41474.2
93837,25784.45
93838,17874.09
93839,22284.58
93840,36570.99
93841,29658.15
93842,49261.54
93843,17340.67
93844,57754.6
93845,18414.23
93846,9583.13
93847,24930.3
93848,23302.14
93849,28485.36
93850,28243.92
93851,17294.16
93852,26046.08
93853,14795.68
93854,20340.48
93855,22194.28
93856,14442.04
93857,36709.37
93858,17231.91
93859,21073.25
93860,19278.79
93861,15938.88
93862,19750.98
93863,21594.82
93864,9424.93
93865,16157.64
93866,13154.93
93867,41096.55
93868,20247.34
93869,18464.56
93870,42153.46
93871,24278.21
93872,11570.69
93873,19876.52
93874,15751.5
93875,17200.16
93876,32963.92
93877,15204.9
93878,25609.42
93879,10373.61
93880,4296.09
93881,40308.91
93882,24770.1
93883,16047.04
93884,15132.41
93885,25503.08
93886,28105.03
93887,24947.44
93888,30209.43
93889,21408.76
93890,13019.26
93891,10289.01
93892,16185.3
93893,13123.36
93894,27024.86
93895,36616.47
93896,23686.32
93897,11807.49
93898,17188.75
93899,13995.75
93900,29880.18
93901,42870.17
93902,18458.7
93903,38767.14
93904,11608.27
93905,26000.28
93906,20989.86
93907,11071.56
93908,26286.79
93909,32805.66
93910,19949.71
93911,20313.55
93912,9480.65
93913,18973.28
93914,26999.74
93915,21786.47
93916,15630.7
93917,30197.75
93918,5075.38
93919,25334.33
93920,25852.98
93921,21589.66
93922,14673.96
93923,30192.78
93924,20165.19
93925,18011.09
93926,29210.51
93927,50120.64
93928,25403.98
93929,29510.79
93930,39904.53
93931,18431.1
93932,18293.81
93933,24825.35
93934,15449.12
93935,22085.55
93936,16186.21
93937,26960.78
93938,28745.28
93939,20163.59
93940,26176.16
93941,23934.26
93942,26048.4
93943,20959.55
93944,16980.76
93945,29389.3
93946,21154.87
93947,26522.23
93948,35641.23
93949,30053.73
93950,28165.48
93951,22874.35
93952,16723.08
93953,68089.33
93954,19829.74
93955,19172.74
93956,17234.68
93957,33061.59
93958,19059.94
93959,24469.82
93960,29926.94
93961,49282.24
93962,29231.13
93963,55808.42
93964,21526.65
93965,17328.99
93966,12793.34
93967,30001.98
93968,23864.58
93969,42862.28
93970,6744.73
93971,19170.42
93972,14665.54
93973,30897.75
93974,25956.54
93975,14603.05
93976,20410.03
93977,19612.77
93978,34749.88
93979,13315.9
93980,14998.86
93981,19950.93
93982,15179.29
93983,30811.73
93984,22041.57
93985,23450.97
93986,23489.18
93987,18302.47
93988,15967.37
93989,62248.4
93990,26374.48
93991,39432.02
93992,15975.03
93993,33358.05
93994,29707.14
93995,21687.27
93996,21927.52
93997,20150.64
93998,18769.6
93999,19291.5
94000,26727.73
94001,10903.44
94002,32583.33
94003,22320.85
94004,27616.39
94005,26766.78
94006,23064.46
94007,29269.46
94008,19412.45
94009,32487.86
94010,27720.59
94011,22314.57
94012,29318.2
94013,20365.36
94014,20514.01
94015,23114.77
94016,44908.65
94017,16008.99
94018,18993.68
94019,55715.57
94020,23090.32
94021,23090.14
94022,12470.76
94023,15709.11
94024,57447.81
94025,11733.8
94026,51823.76
94027,21981.94
94028,16643.7
94029,29328.83
94030,31060.09
94031,24999.22
94032,13309.38
94033,41321.02
94034,25560.91
94035,20856.59
94036,23627.49
94037,31784.66
94038,34081.43
94039,15060.38
94040,29700.99
94041,31033.78
94042,41206.31
94043,15837.46
94044,14864.16
94045,34309.4
94046,16159.98
94047,20457.93
94048,19459.09
94049,19984.58
94050,47698.32
94051,13115.72
94052,14456.64
94053,26138.28
94054,25247.14
94055,29651.1
94056,18923.89
94057,19805.1
94058,82347.05
94059,29978.14
94060,27886.96
94061,26070.98
94062,30751.0
94063,16058.35
94064,24012.07
94065,19734.32
94066,11177.32
94067,27924.2
94068,20132.19
94069,16895.15
94070,26046.08
94071,24154.62
94072,16424.12
94073,20377.75
94074,27988.35
94075,42604.64
94076,19956.46
94077,27082.48
94078,19976.12
94079,15413.12
94080,13836.4
94081,4013.08
94082,34936.28
94083,30607.21
94084,19047.11
94085,18089.22
94086,30744.76
94087,11781.2
94088,21707.66
94089,25962.05
94090,18643.66
94091,18963.72
94092,28371.96
94093,26256.59
94094,16934.95
94095,18904.19
94096,22632.25
94097,20914.74
94098,13858.12
94099,50705.91
94100,17453.27
94101,21037.74
94102,25574.06
94103,18512.29
94104,35263.92
94105,21724.0
94106,30795.39
94107,49659.75
94108,19040.02
94109,30169.0
94110,49158.44
94111,16814.33
94112,15034.44
94113,18536.13
94114,3224.12
94115,30260.86
94116,25990.72
94117,21328.18
94118,21236.2
94119,20739.68
94120,10314.73
94121,12989.64
94122,24481.03
94123,29789.01
94124,11115.53
94125,25196.54
94126,24183.97
94127,6172.02
94128,12601.53
94129,18378.82
94130,26493.72
94131,31282.01
94132,22515.76
94133,20184.74
94134,15419.67
94135,26980.98
94136,29035.53
94137,18927.66
94138,22130.28
94139,39730.15
94140,19057.06
94141,25062.85
94142,18288.57
94143,20157.49
94144,18908.16
94145,21665.63
94146,17320.42
94147,21181.52
94148,26923.78
94149,19302.77
94150,29971.95
94151,11472.91
94152,7117.4
94153,15571.53
94154,15335.7
94155,31860.25
94156,22361.17
94157,25640.46
94158,15697.41
94159,26640.18
94160,23288.38
94161,24588.31
94162,27513.38
94163,11618.62
94164,42929.72
94165,78422.43
94166,34096.55
94167,23757.74
94168,34619.86
94169,21160.61
94170,34386.67
94171,17340.0
94172,37568.95
94173,30154.31
94174,14775.51
94175,17698.15
94176,15109.7
94177,15220.29
94178,15423.88
94179,20852.25
94180,31062.13
94181,25621.21
94182,19777.69
94183,21641.42
94184,44625.1
94185,19516.12
94186,35043.25
94187,25909.23
94188,22265.71
94189,24634.86
94190,18003.59
94191,29003.6
94192,38890.29
94193,30159.29
94194,39024.01
94195,19594.72
94196,20712.93
94197,27933.68
94198,44788.62
94199,32003.83
94200,26761.16
94201,21118.12
94202,14356.99
94203,12711.53
94204,11188.42
94205,27600.5
94206,21598.74
94207,25055.51
94208,21106.91
94209,32827.69
94210,47375.5
94211,9800.84
94212,13063.38
94213,8977.67
94214,25921.2
94215,34329.37
94216,10450.78
94217,12959.83
94218,35645.06
94219,37438.65
94220,39404.81
94221,34106.51
94222,22252.59
94223,16147.96
94224,31392.67
94225,8499.49
94226,15779.25
94227,22315.31
94228,20288.55
94229,27393.66
94230,31264.42
94231,20180.25
94232,28832.55
94233,50529.98
94234,47780.43
94235,37828.84
94236,28879.51
94237,22364.68
94238,21123.44
94239,27966.15
94240,14352.98
94241,25587.84
94242,23395.59
94243,21432.35
94244,19859.29
94245,22313.79
94246,16086.99
94247,19921.45
94248,48345.92
94249,18053.02
94250,18959.94
94251,18370.59
94252,22970.0
94253,24828.33
94254,25134.45
94255,11690.54
94256,28283.13
94257,17105.56
94258,36809.8
94259,24630.84
94260,23141.1
94261,31088.19
94262,22053.06
94263,15744.57
94264,16432.56
94265,25497.9
94266,26908.68
94267,32881.55
94268,29093.01
94269,14262.12
94270,51638.96
94271,14018.37
94272,60871.38
94273,46611.65
94274,25630.2
94275,43321.46
94276,18422.78
94277,12930.38
94278,18560.04
94279,20014.03
94280,12127.05
94281,22798.79
94282,33592.65
94283,12298.09
94284,14184.26
94285,19927.0
94286,10768.49
94287,21119.35
94288,21578.14
94289,25123.32
94290,22053.24
94291,20373.02
94292,24434.44
94293,4828.24
94294,27929.82
94295,31252.66
94296,13633.32
94297,14626.12
94298,19069.84
94299,26361.12
94300,21941.55
94301,26156.54
94302,22814.35
94303,14848.52
94304,16400.05
94305,40910.86
94306,15737.49
94307,22069.27
94308,24115.53
94309,19459.66
94310,19251.83
94311,21397.51
94312,15714.72
94313,27991.34
94314,20073.36
94315,33047.27
94316,28712.77
94317,13718.06
94318,17425.77
94319,37254.02
94320,17564.66
94321,19335.95
94322,24120.45
94323,46440.86
94324,29088.26
94325,55684.86
94326,9277.23
94327,15929.33
94328,17604.91
94329,19002.24
94330,23116.72
94331,16036.28
94332,19306.27
94333,14743.85
94334,13403.33
94335,15193.65
94336,12414.8
94337,18053.29
94338,23601.57
94339,25477.01
94340,17553.29
94341,36649.0
94342,17260.82
94343,21828.13
94344,15339.29
94345,15012.0
94346,12477.95
94347,43156.92
94348,23161.69
94349,16880.19
94350,20560.5
94351,30200.62
94352,20508.75
94353,26443.26
94354,30541.16
94355,24976.54
94356,3540.64
94357,16649.24
94358,15956.37
94359,11757.21
94360,20372.41
94361,44012.65
94362,18662.92
94363,8226.72
94364,16580.7
94365,19359.19
94366,23152.76
94367,24491.69
94368,30057.1
94369,15752.77
94370,18932.47
94371,18629.32
94372,24705.56
94373,19520.66
94374,22940.37
94375,17524.87
94376,12252.07
94377,27934.5
94378,21013.85
94379,26116.01
94380,28724.0
94381,45303.23
94382,19870.89
94383,32097.6
94384,43659.31
94385,19196.94
94386,37124.53
94387,15448.22
94388,31042.71
94389,14992.78
94390,30546.6
94391,35036.75
94392,20718.63
94393,42695.75
94394,15947.98
94395,20145.11
94396,26910.8
94397,20871.12
94398,16236.22
94399,14662.01
94400,17671.6
94401,28197.37
94402,20300.44
94403,20319.25
94404,14992.48
94405,31948.49
94406,61002.34
94407,18669.99
94408,22013.0
94409,21102.96
94410,20145.67
94411,20290.51
94412,30630.78
94413,18370.08
94414,32376.1
94415,14275.18
94416,37936.34
94417,54111.52
94418,21624.4
94419,23169.02
94420,10314.09
94421,21652.24
94422,20876.16
94423,28767.95
94424,20698.96
94425,28609.38
94426,16109.45
94427,22972.92
94428,8982.16
94429,23053.72
94430,15970.95
94431,43183.94
94432,19897.15
94433,25248.56
94434,29415.56
94435,19975.33
94436,18977.58
94437,15225.12
94438,38825.36
94439,25266.4
94440,23827.44
94441,17135.21
94442,15682.64
94443,20763.76
94444,25216.28
94445,30074.5
94446,18191.45
94447,17518.29
94448,26601.38
94449,34335.29
94450,23790.38
94451,19323.71
94452,16369.59
94453,20239.01
94454,35581.44
94455,25648.46
94456,20316.01
94457,13225.21
94458,47092.47
94459,10709.98
94460,18582.5
94461,21967.45
94462,22270.01
94463,15453.24
94464,19322.59
94465,16860.62
94466,27694.78
94467,8223.46
94468,32308.92
94469,27882.44
94470,36737.64
94471,19163.02
94472,22144.22
94473,21702.82
94474,21448.18
94475,18684.83
94476,21909.81
94477,39015.05
94478,24449.0
94479,29284.91
94480,28326.38
94481,13572.2
94482,17826.96
94483,19312.6
94484,13813.63
94485,40790.97
94486,25948.5
94487,22310.81
94488,26796.02
94489,32680.85
94490,32843.31
94491,15704.11
94492,15770.28
94493,33751.41
94494,19338.4
94495,19161.87
94496,18968.95
94497,33771.71
94498,10981.83
94499,29664.66
94500,15728.71
94501,25700.68
94502,40957.24
94503,49155.86
94504,4401.04
94505,32043.64
94506,17332.92
94507,13831.48
94508,8352.48
94509,20059.91
94510,41147.94
94511,28620.46
94512,19925.98
94513,28013.89
94514,42943.38
94515,16275.14
94516,22047.77
94517,19156.63
94518,18587.25
94519,31859.6
94520,16837.99
94521,51431.82
94522,24576.35
94523,26080.06
94524,15865.56
94525,24710.09
94526,26203.25
94527,22392.46
94528,20254.2
94529,25800.83
94530,32836.26
94531,19662.88
94532,27614.59
94533,13848.31
94534,12722.93
94535,14350.64
94536,15248.72
94537,17162.16
94538,9563.96
94539,22504.1
94540,26134.69
94541,49921.61
94542,22189.2
94543,25055.51
94544,30932.49
94545,28589.22
94546,18544.39
94547,13684.9
94548,17255.61
94549,18032.06
94550,22404.3
94551,43643.61
94552,24471.1
94553,9856.77
94554,16367.75
94555,32784.08
94556,44518.43
94557,18745.01
94558,19929.04
94559,39976.82
94560,30884.03
94561,15265.17
94562,21910.82
94563,19851.45
94564,30642.45
94565,15979.81
94566,41311.3
94567,17365.5
94568,18494.45
94569,30556.05
94570,15422.34
94571,30571.61
94572,31478.44
94573,19200.89
94574,15974.42
94575,32438.38
94576,5158.74
94577,29462.91
94578,22330.14
94579,32143.8
94580,10293.35
94581,61844.1
94582,34585.44
94583,17052.03
94584,14498.74
94585,16042.76
94586,27935.41
94587,17036.89
94588,28581.93
94589,36136.03
94590,24153.89
94591,28090.56
94592,37594.43
94593,19113.27
94594,19883.64
94595,21165.06
94596,14991.74
94597,23986.67
94598,38431.27
94599,24943.76
94600,24463.33
94601,23103.63
94602,16751.43
94603,21986.38
94604,30178.38
94605,24590.19
94606,21094.67
94607,24543.35
94608,23336.44
94609,16331.27
94610,19945.81
94611,19462.72
94612,12368.1
94613,20181.08
94614,16149.38
94615,28956.98
94616,16364.06
94617,20089.12
94618,22035.58
94619,46231.24
94620,39013.1
94621,43481.12
94622,36661.15
94623,27666.1
94624,10376.99
94625,23015.91
94626,33429.83
94627,3999.25
94628,21806.87
94629,25245.6
94630,8016.65
94631,21807.47
94632,13687.25
94633,21466.48
94634,16474.87
94635,28076.28
94636,10881.54
94637,27810.99
94638,15293.13
94639,31951.17
94640,15230.96
94641,18766.63
94642,17186.95
94643,30668.21
94644,18990.24
94645,16175.52
94646,29892.45
94647,12144.85
94648,36047.38
94649,11364.91
94650,17077.34
94651,28040.1
94652,28484.34
94653,22314.57
94654,16377.12
94655,29485.31
94656,27379.76
94657,14132.41
94658,25579.56
94659,11998.77
94660,22890.48
94661,19532.31
94662,23183.47
94663,28705.56
94664,23665.89
94665,29637.86
94666,29264.67
94667,31086.31
94668,21246.25
94669,25769.78
94670,12947.59
94671,24682.57
94672,20494.53
94673,47227.63
94674,21775.73
94675,10099.56
94676,26092.38
94677,21573.37
94678,14729.25
94679,16098.6
94680,23874.65
94681,32085.2
94682,40862.37
94683,18187.64
94684,35339.86
94685,28307.01
94686,25330.8
94687,19280.12
94688,22535.05
94689,49395.43
94690,24664.2
94691,15075.07
94692,22151.0
94693,29546.13
94694,24166.48
94695,38017.1
94696,24782.28
94697,24939.21
94698,17217.05
94699,39484.4
94700,18221.92
94701,20902.92
94702,17047.72
94703,26030.54
94704,30388.09
94705,47709.45
94706,19167.17
94707,27100.97
94708,22009.68
94709,21994.9
94710,41133.63
94711,20450.86
94712,24928.97
94713,11970.7
94714,21346.09
94715,20223.75
94716,18913.67
94717,21143.6
94718,78686.61
94719,26614.61
94720,39022.63
94721,28816.93
94722,33824.87
94723,19223.29
94724,51369.79
94725,20816.67
94726,18025.03
94727,3937.31
94728,22674.38
94729,16478.93
94730,17827.3
94731,16537.18
94732,44902.62
94733,19867.25
94734,18653.72
94735,33548.61
94736,44102.52
94737,18444.04
94738,23908.19
94739,12050.12
94740,34203.43
94741,29009.17
94742,31236.24
94743,19038.41
94744,11559.14
94745,35316.21
94746,11685.8
94747,24028.64
94748,20305.64
94749,37183.73
94750,20074.35
94751,14454.53
94752,19352.65
94753,29985.52
94754,23210.67
94755,29190.86
94756,24453.69
94757,21725.65
94758,20376.02
94759,21837.84
94760,21182.57
94761,21790.82
94762,16948.19
94763,25067.03
94764,29443.88
94765,34444.61
94766,24822.41
94767,21165.87
94768,43953.63
94769,43596.18
94770,31628.17
94771,16308.27
94772,23129.11
94773,23020.98
94774,14372.09
94775,29904.93
94776,26516.85
94777,12020.61
94778,24905.61
94779,15493.67
94780,11518.55
94781,22027.12
94782,10430.38
94783,26537.33
94784,16453.8
94785,14654.47
94786,28307.36
94787,39934.1
94788,21643.43
94789,22175.35
94790,36435.77
94791,18038.52
94792,19317.78
94793,22862.19
94794,30813.03
94795,19087.65
94796,16590.81
94797,25923.21
94798,85896.31
94799,26893.96
94800,12748.29
94801,18547.69
94802,29236.26
94803,51770.42
94804,34798.9
94805,25980.3
94806,28753.19
94807,18546.99
94808,18756.95
94809,34720.26
94810,17365.9
94811,18988.02
94812,26473.06
94813,20191.59
94814,27058.2
94815,14734.06
94816,19062.78
94817,23293.65
94818,14317.38
94819,31017.37
94820,22815.49
94821,49921.61
94822,15375.77
94823,33270.55
94824,18390.57
94825,37262.69
94826,32476.67
94827,24654.88
94828,26339.1
94829,24434.03
94830,17990.58
94831,26549.9
94832,4038.13
94833,16200.0
94834,12316.71
94835,23090.7
94836,18296.34
94837,31620.39
94838,13287.58
94839,18041.13
94840,9530.81
94841,25164.22
94842,19919.17
94843,22683.81
94844,28347.74
94845,16254.53
94846,18642.68
94847,14068.03
94848,26773.17
94849,31658.73
94850,14485.57
94851,24166.01
94852,11721.31
94853,18932.69
94854,31072.54
94855,33356.48
94856,24774.67
94857,19371.25
94858,26251.23
94859,29127.97
94860,44082.61
94861,16399.63
94862,21936.74
94863,17586.22
94864,31317.79
94865,16020.27
94866,13150.64
94867,18405.46
94868,15457.46
94869,33930.73
94870,27054.7
94871,19301.24
94872,18441.34
94873,29423.95
94874,19560.33
94875,33316.59
94876,34354.5
94877,18078.91
94878,42710.94
94879,16921.85
94880,23901.72
94881,11318.22
94882,30764.5
94883,18383.63
94884,28056.75
94885,28648.9
94886,21042.09
94887,23402.83
94888,14844.17
94889,21893.39
94890,21099.09
94891,13293.41
94892,29335.93
94893,22060.06
94894,31086.19
94895,14330.46
94896,28019.73
94897,44727.82
94898,19352.68
94899,31259.11
94900,26211.51
94901,18971.48
94902,17189.02
94903,21003.91
94904,12981.52
94905,19955.62
94906,30013.05
94907,23322.55
94908,27151.4
94909,23803.78
94910,27679.2
94911,16925.08
94912,25091.42
94913,19520.99
94914,18417.09
94915,29615.78
94916,28518.2
94917,19893.87
94918,31816.98
94919,25062.85
94920,13822.9
94921,29582.65
94922,35723.13
94923,20482.58
94924,8276.13
94925,18403.27
94926,13215.63
94927,24046.0
94928,20650.71
94929,29436.51
94930,57717.17
94931,14440.44
94932,16795.58
94933,24984.79
94934,15959.75
94935,21484.54
94936,19396.1
94937,13463.71
94938,24890.5
94939,15995.83
94940,22765.98
94941,11172.48
94942,25120.18
94943,20564.02
94944,30159.32
94945,54249.73
94946,25982.52
94947,19677.2
94948,25844.11
94949,22222.04
94950,56088.98
94951,16002.31
94952,51854.16
94953,21648.18
94954,20512.42
94955,24690.61
94956,21340.91
94957,20140.78
94958,23094.06
94959,17892.86
94960,9535.7
94961,31043.56
94962,24190.14
94963,15240.7
94964,18208.66
94965,17402.95
94966,20934.46
94967,15858.87
94968,21268.22
94969,48477.53
94970,28321.14
94971,17939.43
